race_id,race_date,target_market,model,tv
2016-06-12_1_02,2016-06-12,exacta,harville,0.0970141184592
2016-06-12_1_02,2016-06-12,quinella,main,0.0530757387803
2016-06-12_1_02,2016-06-12,quinella,harville,0.0929281979745
2016-06-12_1_02,2016-06-12,trio,main,0.0294449597748
2016-06-12_1_02,2016-06-12,trio,harville,0.158514813234
2016-06-12_1_06,2016-06-12,win,main,0.0645217111461
2016-06-12_1_06,2016-06-12,win,harville,4.33680868994e-17
2016-06-12_1_06,2016-06-12,exacta,main,0.0619099395721
2016-06-12_1_06,2016-06-12,exacta,harville,0.0819623481227
2016-06-12_1_06,2016-06-12,quinella,main,0.0361246490875
2016-06-12_1_06,2016-06-12,quinella,harville,0.0913691822294
2016-06-12_1_06,2016-06-12,trio,main,0.044074654466
2016-06-12_1_06,2016-06-12,trio,harville,0.174139601939
2016-06-17_3_06,2016-06-17,win,main,0.0409836631422
2016-06-17_3_06,2016-06-17,win,harville,4.51028103754e-17
2016-06-17_3_06,2016-06-17,exacta,main,0.035769307427
2016-06-17_3_06,2016-06-17,exacta,harville,0.109046667714
2016-06-17_3_06,2016-06-17,quinella,main,0.0394667792437
2016-06-17_3_06,2016-06-17,quinella,harville,0.0918491444062
2016-06-17_3_06,2016-06-17,trio,main,0.0325351668423
2016-06-17_3_06,2016-06-17,trio,harville,0.164782915208
2016-06-17_3_09,2016-06-17,win,main,0.0644569090665
2016-06-17_3_09,2016-06-17,win,harville,5.89805981832e-17
2016-06-17_3_09,2016-06-17,exacta,main,0.042008685587
2016-06-17_3_09,2016-06-17,exacta,harville,0.124658138936
2016-06-17_3_09,2016-06-17,quinella,main,0.0593443339551
2016-06-17_3_09,2016-06-17,quinella,harville,0.156063974302
2016-06-17_3_09,2016-06-17,trio,main,0.0362618875219
2016-06-17_3_09,2016-06-17,trio,harville,0.146044303015
2016-06-18_2_03,2016-06-18,win,main,0.0350364156641
2016-06-18_2_03,2016-06-18,win,harville,6.93889390391e-18
2016-06-18_2_03,2016-06-18,exacta,main,0.0511620638127
2016-06-18_2_03,2016-06-18,exacta,harville,0.120349742093
2016-06-18_2_03,2016-06-18,quinella,main,0.0510143520098
2016-06-18_2_03,2016-06-18,quinella,harville,0.131032395873
2016-06-18_2_03,2016-06-18,trio,main,0.0407238059975
2016-06-18_2_03,2016-06-18,trio,harville,0.204424067453
2016-06-18_2_04,2016-06-18,win,main,0.0363057196877
2016-06-18_2_04,2016-06-18,win,harville,1.04083408559e-16
2016-06-18_2_04,2016-06-18,exacta,main,0.060167413583
2016-06-18_2_04,2016-06-18,exacta,harville,0.0976213875116
2016-06-18_2_04,2016-06-18,quinella,main,0.0633536324566
2016-06-18_2_04,2016-06-18,quinella,harville,0.103884430944
2016-06-18_2_04,2016-06-18,trio,main,0.0662527384135
2016-06-18_2_04,2016-06-18,trio,harville,0.155240735378
2016-06-18_2_05,2016-06-18,win,main,0.0651184050029
2016-06-18_2_05,2016-06-18,win,harville,6.59194920871e-17
2016-06-18_2_05,2016-06-18,exacta,main,0.0763118640885
2016-06-18_2_05,2016-06-18,exacta,harville,0.105815633509
2016-06-18_2_05,2016-06-18,quinella,main,0.0998864248252
2016-06-18_2_05,2016-06-18,quinella,harville,0.12689475751
2016-06-18_2_05,2016-06-18,trio,main,0.0661431281782
2016-06-18_2_05,2016-06-18,trio,harville,0.163112583386
2016-06-19_1_07,2016-06-19,win,main,0.0820587868575
2016-06-19_1_07,2016-06-19,win,harville,6.93889390391e-17
2016-06-19_1_07,2016-06-19,exacta,main,0.0611709901599
2016-06-19_1_07,2016-06-19,exacta,harville,0.11405718182
2016-06-19_1_07,2016-06-19,quinella,main,0.086208481282
2016-06-19_1_07,2016-06-19,quinella,harville,0.111640748862
2016-06-19_1_07,2016-06-19,trio,main,0.0453192853002
2016-06-19_1_07,2016-06-19,trio,harville,0.155634150501
2016-06-19_3_05,2016-06-19,win,main,0.0298753501466
2016-06-19_3_05,2016-06-19,win,harville,6.93889390391e-17
2016-06-19_3_05,2016-06-19,exacta,main,0.0382672780147
2016-06-19_3_05,2016-06-19,exacta,harville,0.0727039158997
2016-06-19_3_05,2016-06-19,quinella,main,0.0504913134638
2016-06-19_3_05,2016-06-19,quinella,harville,0.0616361157109
2016-06-19_3_05,2016-06-19,trio,main,0.0339008440031
2016-06-19_3_05,2016-06-19,trio,harville,0.11945681967
2016-06-24_2_06,2016-06-24,win,main,0.0251664167286
2016-06-24_2_06,2016-06-24,win,harville,7.1123662515e-17
2016-06-24_2_06,2016-06-24,exacta,main,0.056700923992
2016-06-24_2_06,2016-06-24,exacta,harville,0.15012755687
2016-06-24_2_06,2016-06-24,quinella,main,0.0717723920525
2016-06-24_2_06,2016-06-24,quinella,harville,0.166312156864
2016-06-24_2_06,2016-06-24,trio,main,0.047343681389
2016-06-24_2_06,2016-06-24,trio,harville,0.207894548882
2016-06-25_2_04,2016-06-25,win,main,0.072465301623
2016-06-25_2_04,2016-06-25,win,harville,5.20417042793e-17
2016-06-25_2_04,2016-06-25,exacta,main,0.0595180936696
2016-06-25_2_04,2016-06-25,exacta,harville,0.105794679966
2016-06-25_2_04,2016-06-25,quinella,main,0.0734264848253
2016-06-25_2_04,2016-06-25,quinella,harville,0.124581464013
2016-06-25_2_04,2016-06-25,trio,main,0.0568904835555
2016-06-25_2_04,2016-06-25,trio,harville,0.161730029499
2016-06-25_2_06,2016-06-25,win,main,0.0436914838371
2016-06-25_2_06,2016-06-25,win,harville,9.71445146547e-17
2016-06-25_2_06,2016-06-25,exacta,main,0.0444003828555
2016-06-25_2_06,2016-06-25,exacta,harville,0.090129059685
2016-06-25_2_06,2016-06-25,quinella,main,0.0396765135366
2016-06-25_2_06,2016-06-25,quinella,harville,0.0829166814968
2016-06-25_2_06,2016-06-25,trio,main,0.0239296877251
2016-06-25_2_06,2016-06-25,trio,harville,0.105106352993
2016-06-25_2_07,2016-06-25,win,main,0.31295300143
2016-06-25_2_07,2016-06-25,win,harville,2.77555756156e-17
2016-06-25_2_07,2016-06-25,exacta,main,0.168724751713
2016-06-25_2_07,2016-06-25,exacta,harville,0.475453437459
2016-06-25_2_07,2016-06-25,quinella,main,0.10823093875
2016-06-25_2_07,2016-06-25,quinella,harville,0.395280967917
2016-06-25_2_07,2016-06-25,trio,main,0.116132929659
2016-06-25_2_07,2016-06-25,trio,harville,0.505122572426
2016-06-25_2_09,2016-06-25,win,main,0.261073147915
2016-06-25_2_09,2016-06-25,win,harville,6.93889390391e-17
2016-06-25_2_09,2016-06-25,exacta,main,0.168968469981
2016-06-25_2_09,2016-06-25,exacta,harville,0.354392979413
2016-06-25_2_09,2016-06-25,quinella,main,0.107791880698
2016-06-25_2_09,2016-06-25,quinella,harville,0.295508929135
2016-06-25_2_09,2016-06-25,trio,main,0.149815313865
2016-06-25_2_09,2016-06-25,trio,harville,0.406417689541
2016-06-26_3_01,2016-06-26,win,main,0.0172755427404
2016-06-26_3_01,2016-06-26,win,harville,9.36750677027e-17
2016-06-26_3_01,2016-06-26,exacta,main,0.0290957528137
2016-06-26_3_01,2016-06-26,exacta,harville,0.0731256165299
2016-06-26_3_01,2016-06-26,quinella,main,0.0445859405689
2016-06-26_3_01,2016-06-26,quinella,harville,0.0793546760268
2016-06-26_3_01,2016-06-26,trio,main,0.0643781533875
2016-06-26_3_01,2016-06-26,trio,harville,0.153188694693
2016-07-01_2_01,2016-07-01,win,main,0.0379704351903
2016-07-01_2_01,2016-07-01,win,harville,1.12757025938e-17
2016-07-01_2_01,2016-07-01,exacta,main,0.056857176874
2016-07-01_2_01,2016-07-01,exacta,harville,0.105479647206
2016-07-01_2_01,2016-07-01,quinella,main,0.0841679529156
2016-07-01_2_01,2016-07-01,quinella,harville,0.11299981937
2016-07-01_2_01,2016-07-01,trio,main,0.05028553508
2016-07-01_2_01,2016-07-01,trio,harville,0.178638102859
2016-07-01_2_07,2016-07-01,win,main,0.0625452341598
2016-07-01_2_07,2016-07-01,win,harville,2.42861286637e-17
2016-07-01_2_07,2016-07-01,exacta,main,0.0662842075308
2016-07-01_2_07,2016-07-01,exacta,harville,0.107540642669
2016-07-01_2_07,2016-07-01,quinella,main,0.0555387154214
2016-07-01_2_07,2016-07-01,quinella,harville,0.094410091686
2016-07-01_2_07,2016-07-01,trio,main,0.0331188903425
2016-07-01_2_07,2016-07-01,trio,harville,0.132632232096
2016-07-01_2_08,2016-07-01,win,main,0.259600650953
2016-07-01_2_08,2016-07-01,win,harville,2.77555756156e-17
2016-07-01_2_08,2016-07-01,exacta,main,0.181365604515
2016-07-01_2_08,2016-07-01,exacta,harville,0.536006438346
2016-07-01_2_08,2016-07-01,quinella,main,0.146100597014
2016-07-01_2_08,2016-07-01,quinella,harville,0.468890462386
2016-07-01_2_08,2016-07-01,trio,main,0.162163759821
2016-07-01_2_08,2016-07-01,trio,harville,0.496461579822
2016-07-01_3_09,2016-07-01,win,main,0.0646607625782
2016-07-01_3_09,2016-07-01,win,harville,1.73472347598e-17
2016-07-01_3_09,2016-07-01,exacta,main,0.064363648738
2016-07-01_3_09,2016-07-01,exacta,harville,0.0994778737975
2016-07-01_3_09,2016-07-01,quinella,main,0.0817215515561
2016-07-01_3_09,2016-07-01,quinella,harville,0.108683324026
2016-07-01_3_09,2016-07-01,trio,main,0.0302870913239
2016-07-01_3_09,2016-07-01,trio,harville,0.150929605201
2016-07-02_1_02,2016-07-02,win,main,0.0324788000488
2016-07-02_1_02,2016-07-02,win,harville,0
2016-07-02_1_02,2016-07-02,exacta,main,0.0374753650863
2016-07-02_1_02,2016-07-02,exacta,harville,0.0956410848151
2016-07-02_1_02,2016-07-02,quinella,main,0.0429892898212
2016-07-02_1_02,2016-07-02,quinella,harville,0.0886587502606
2016-07-02_1_02,2016-07-02,trio,main,0.0390982960927
2016-07-02_1_02,2016-07-02,trio,harville,0.207089758486
2016-07-02_1_04,2016-07-02,win,main,0.0563564439942
2016-07-02_1_04,2016-07-02,win,harville,1.96891114523e-16
2016-07-02_1_04,2016-07-02,exacta,main,0.0495526009006
2016-07-02_1_04,2016-07-02,exacta,harville,0.09406211028
2016-07-02_1_04,2016-07-02,quinella,main,0.0481343632008
2016-07-02_1_04,2016-07-02,quinella,harville,0.0985977775546
2016-07-02_1_04,2016-07-02,trio,main,0.0327816705521
2016-07-02_1_04,2016-07-02,trio,harville,0.124006387146
2016-07-02_1_05,2016-07-02,win,main,0.0721516542634
2016-07-02_1_05,2016-07-02,win,harville,1.04083408559e-16
2016-07-02_1_05,2016-07-02,exacta,main,0.0470809846768
2016-07-02_1_05,2016-07-02,exacta,harville,0.100907236588
2016-07-02_1_05,2016-07-02,quinella,main,0.0313557772905
2016-07-02_1_05,2016-07-02,quinella,harville,0.0958323576709
2016-07-02_1_05,2016-07-02,trio,main,0.035348855191
2016-07-02_1_05,2016-07-02,trio,harville,0.150488971542
2016-07-02_1_06,2016-07-02,win,main,0.0663656422582
2016-07-02_1_06,2016-07-02,win,harville,6.93889390391e-17
2016-07-02_1_06,2016-07-02,exacta,main,0.0549346180757
2016-07-02_1_06,2016-07-02,exacta,harville,0.10777412259
2016-07-02_1_06,2016-07-02,quinella,main,0.0551651124225
2016-07-02_1_06,2016-07-02,quinella,harville,0.108565320697
2016-07-02_1_06,2016-07-02,trio,main,0.0394308101753
2016-07-02_1_06,2016-07-02,trio,harville,0.202214143287
2016-07-02_1_10,2016-07-02,win,main,0.0615758173504
2016-07-02_1_10,2016-07-02,win,harville,4.42354486374e-17
2016-07-02_1_10,2016-07-02,exacta,main,0.0626003266577
2016-07-02_1_10,2016-07-02,exacta,harville,0.0876057296268
2016-07-02_1_10,2016-07-02,quinella,main,0.0715858113111
2016-07-02_1_10,2016-07-02,quinella,harville,0.0858263156385
2016-07-02_1_10,2016-07-02,trio,main,0.0339697265439
2016-07-02_1_10,2016-07-02,trio,harville,0.158047617651
2016-07-02_2_01,2016-07-02,win,main,0.257012579138
2016-07-02_2_01,2016-07-02,win,harville,1.04083408559e-17
2016-07-02_2_01,2016-07-02,exacta,main,0.179064637155
2016-07-02_2_01,2016-07-02,exacta,harville,0.307138672691
2016-07-02_2_01,2016-07-02,quinella,main,0.132798510498
2016-07-02_2_01,2016-07-02,quinella,harville,0.271175880392
2016-07-02_2_01,2016-07-02,trio,main,0.117182699191
2016-07-02_2_01,2016-07-02,trio,harville,0.284716848336
2016-07-02_2_02,2016-07-02,win,main,0.0332346674577
2016-07-02_2_02,2016-07-02,win,harville,2.94902990916e-17
2016-07-02_2_02,2016-07-02,exacta,main,0.0443550785372
2016-07-02_2_02,2016-07-02,exacta,harville,0.14105342889
2016-07-02_2_02,2016-07-02,quinella,main,0.0289509327955
2016-07-02_2_02,2016-07-02,quinella,harville,0.18282582691
2016-07-02_2_02,2016-07-02,trio,main,0.0222125177443
2016-07-02_2_02,2016-07-02,trio,harville,0.191346548186
2016-07-02_2_04,2016-07-02,win,main,0.182337877464
2016-07-02_2_04,2016-07-02,win,harville,1.00613961607e-16
2016-07-02_2_04,2016-07-02,exacta,main,0.254771952042
2016-07-02_2_04,2016-07-02,exacta,harville,0.366539415641
2016-07-02_2_04,2016-07-02,quinella,main,0.297422010199
2016-07-02_2_04,2016-07-02,quinella,harville,0.382886479713
2016-07-02_2_04,2016-07-02,trio,main,0.268205392644
2016-07-02_2_04,2016-07-02,trio,harville,0.386281392662
2016-07-02_2_05,2016-07-02,win,main,0.0326046567101
2016-07-02_2_05,2016-07-02,win,harville,1.38777878078e-16
2016-07-02_2_05,2016-07-02,exacta,main,0.0338123004853
2016-07-02_2_05,2016-07-02,exacta,harville,0.0665441969683
2016-07-02_2_05,2016-07-02,quinella,main,0.0367353999831
2016-07-02_2_05,2016-07-02,quinella,harville,0.0477244585738
2016-07-02_2_05,2016-07-02,trio,main,0.0490947065467
2016-07-02_2_05,2016-07-02,trio,harville,0.123921548718
2016-07-02_2_06,2016-07-02,win,main,0.129882740451
2016-07-02_2_06,2016-07-02,win,harville,4.33680868994e-17
2016-07-02_2_06,2016-07-02,exacta,main,0.194998456394
2016-07-02_2_06,2016-07-02,exacta,harville,0.302538711901
2016-07-02_2_06,2016-07-02,quinella,main,0.141204092615
2016-07-02_2_06,2016-07-02,quinella,harville,0.266908818078
2016-07-02_2_06,2016-07-02,trio,main,0.183586341408
2016-07-02_2_06,2016-07-02,trio,harville,0.327442362648
2016-07-02_2_08,2016-07-02,win,main,0.0352249647384
2016-07-02_2_08,2016-07-02,win,harville,1.07552855511e-16
2016-07-02_2_08,2016-07-02,exacta,main,0.0504913244132
2016-07-02_2_08,2016-07-02,exacta,harville,0.0791557164746
2016-07-02_2_08,2016-07-02,quinella,main,0.0422934719879
2016-07-02_2_08,2016-07-02,quinella,harville,0.0815769854446
2016-07-02_2_08,2016-07-02,trio,main,0.0379115080042
2016-07-02_2_08,2016-07-02,trio,harville,0.13638464865
2016-07-03_1_03,2016-07-03,win,main,0.031249667716
2016-07-03_1_03,2016-07-03,win,harville,1.1622647289e-16
2016-07-03_1_03,2016-07-03,exacta,main,0.0438365044022
2016-07-03_1_03,2016-07-03,exacta,harville,0.14124223016
2016-07-03_1_03,2016-07-03,quinella,main,0.0465106417168
2016-07-03_1_03,2016-07-03,quinella,harville,0.135496926029
2016-07-03_1_03,2016-07-03,trio,main,0.0386476323948
2016-07-03_1_03,2016-07-03,trio,harville,0.207594717729
2016-07-08_2_01,2016-07-08,win,main,0.0614908033781
2016-07-08_2_01,2016-07-08,win,harville,8.50014503229e-17
2016-07-08_2_01,2016-07-08,exacta,main,0.0449220045644
2016-07-08_2_01,2016-07-08,exacta,harville,0.144931110407
2016-07-08_2_01,2016-07-08,quinella,main,0.0450080208665
2016-07-08_2_01,2016-07-08,quinella,harville,0.146826178123
2016-07-08_2_01,2016-07-08,trio,main,0.0428144281821
2016-07-08_2_01,2016-07-08,trio,harville,0.193759685642
2016-07-08_2_05,2016-07-08,win,main,0.0841491125057
2016-07-08_2_05,2016-07-08,win,harville,6.59194920871e-17
2016-07-08_2_05,2016-07-08,exacta,main,0.0493186809877
2016-07-08_2_05,2016-07-08,exacta,harville,0.141338810984
2016-07-08_2_05,2016-07-08,quinella,main,0.0525038501698
2016-07-08_2_05,2016-07-08,quinella,harville,0.100932975642
2016-07-08_2_05,2016-07-08,trio,main,0.049875107517
2016-07-08_2_05,2016-07-08,trio,harville,0.188361721479
2016-07-08_2_06,2016-07-08,win,main,0.0399736844268
2016-07-08_2_06,2016-07-08,win,harville,2.42861286637e-17
2016-07-08_2_06,2016-07-08,exacta,main,0.0406750208144
2016-07-08_2_06,2016-07-08,exacta,harville,0.0899577761662
2016-07-08_2_06,2016-07-08,quinella,main,0.0785752060981
2016-07-08_2_06,2016-07-08,quinella,harville,0.121418960505
2016-07-08_2_06,2016-07-08,trio,main,0.0450347668463
2016-07-08_2_06,2016-07-08,trio,harville,0.152471417599
2016-07-08_2_08,2016-07-08,win,main,0.271680617106
2016-07-08_2_08,2016-07-08,win,harville,8.67361737988e-17
2016-07-08_2_08,2016-07-08,exacta,main,0.155704849788
2016-07-08_2_08,2016-07-08,exacta,harville,0.373732606182
2016-07-08_2_08,2016-07-08,quinella,main,0.0897169520293
2016-07-08_2_08,2016-07-08,quinella,harville,0.318994505784
2016-07-08_2_08,2016-07-08,trio,main,0.118529430686
2016-07-08_2_08,2016-07-08,trio,harville,0.364230106788
2016-07-08_3_05,2016-07-08,win,main,0.101144320122
2016-07-08_3_05,2016-07-08,win,harville,1.11022302463e-16
2016-07-08_3_05,2016-07-08,exacta,main,0.0525951645303
2016-07-08_3_05,2016-07-08,exacta,harville,0.130888923341
2016-07-08_3_05,2016-07-08,quinella,main,0.0484247954773
2016-07-08_3_05,2016-07-08,quinella,harville,0.113364662054
2016-07-08_3_05,2016-07-08,trio,main,0.0426561368879
2016-07-08_3_05,2016-07-08,trio,harville,0.1184927284
2016-07-08_3_06,2016-07-08,win,main,0.0450267279081
2016-07-08_3_06,2016-07-08,win,harville,2.08166817117e-17
2016-07-08_3_06,2016-07-08,exacta,main,0.0593017441645
2016-07-08_3_06,2016-07-08,exacta,harville,0.10552157078
2016-07-08_3_06,2016-07-08,quinella,main,0.0441238083909
2016-07-08_3_06,2016-07-08,quinella,harville,0.107745725932
2016-07-08_3_06,2016-07-08,trio,main,0.0394237767952
2016-07-08_3_06,2016-07-08,trio,harville,0.138746865798
2016-07-09_1_02,2016-07-09,win,main,0.0647208290707
2016-07-09_1_02,2016-07-09,win,harville,3.12250225676e-17
2016-07-09_1_02,2016-07-09,exacta,main,0.0682494545585
2016-07-09_1_02,2016-07-09,exacta,harville,0.110932580944
2016-07-09_1_02,2016-07-09,quinella,main,0.0699471924812
2016-07-09_1_02,2016-07-09,quinella,harville,0.110349677189
2016-07-09_1_02,2016-07-09,trio,main,0.04625782085
2016-07-09_1_02,2016-07-09,trio,harville,0.157735743501
2016-07-09_2_06,2016-07-09,win,main,0.0693829348473
2016-07-09_2_06,2016-07-09,win,harville,2.08166817117e-17
2016-07-09_2_06,2016-07-09,exacta,main,0.2155263389
2016-07-09_2_06,2016-07-09,exacta,harville,0.219748766904
2016-07-09_2_06,2016-07-09,quinella,main,0.157026570775
2016-07-09_2_06,2016-07-09,quinella,harville,0.118147439249
2016-07-09_2_06,2016-07-09,trio,main,0.19220821517
2016-07-09_2_06,2016-07-09,trio,harville,0.163393339808
2016-07-10_1_01,2016-07-10,win,main,0.0507076175821
2016-07-10_1_01,2016-07-10,win,harville,4.51028103754e-17
2016-07-10_1_01,2016-07-10,exacta,main,0.0217381022184
2016-07-10_1_01,2016-07-10,exacta,harville,0.148423953619
2016-07-10_1_01,2016-07-10,quinella,main,0.0286370610276
2016-07-10_1_01,2016-07-10,quinella,harville,0.153878446852
2016-07-10_1_01,2016-07-10,trio,main,0.048435967195
2016-07-10_1_01,2016-07-10,trio,harville,0.201665641658
2016-07-10_1_09,2016-07-10,win,main,0.0799649615154
2016-07-10_1_09,2016-07-10,win,harville,2.25514051877e-17
2016-07-10_1_09,2016-07-10,exacta,main,0.0649389667251
2016-07-10_1_09,2016-07-10,exacta,harville,0.0792325240902
2016-07-10_1_09,2016-07-10,quinella,main,0.0594768238057
2016-07-10_1_09,2016-07-10,quinella,harville,0.102116966426
2016-07-10_1_09,2016-07-10,trio,main,0.0417402701565
2016-07-10_1_09,2016-07-10,trio,harville,0.186705792796
2016-07-10_1_11,2016-07-10,win,main,0.0315799144434
2016-07-10_1_11,2016-07-10,win,harville,5.03069808033e-17
2016-07-10_1_11,2016-07-10,exacta,main,0.0569804766884
2016-07-10_1_11,2016-07-10,exacta,harville,0.0799447604984
2016-07-10_1_11,2016-07-10,quinella,main,0.0659355054196
2016-07-10_1_11,2016-07-10,quinella,harville,0.0849909196397
2016-07-10_1_11,2016-07-10,trio,main,0.0663764494503
2016-07-10_1_11,2016-07-10,trio,harville,0.169175604514
2016-07-10_3_01,2016-07-10,win,main,0.0294754370192
2016-07-10_3_01,2016-07-10,win,harville,9.45424294407e-17
2016-07-10_3_01,2016-07-10,exacta,main,0.0419813374245
2016-07-10_3_01,2016-07-10,exacta,harville,0.13291121422
2016-07-10_3_01,2016-07-10,quinella,main,0.0458085006983
2016-07-10_3_01,2016-07-10,quinella,harville,0.127256974185
2016-07-10_3_01,2016-07-10,trio,main,0.0446904439725
2016-07-10_3_01,2016-07-10,trio,harville,0.20639042065
2016-07-10_3_05,2016-07-10,win,main,0.0476248767403
2016-07-10_3_05,2016-07-10,win,harville,8.67361737988e-17
2016-07-10_3_05,2016-07-10,exacta,main,0.0712978458059
2016-07-10_3_05,2016-07-10,exacta,harville,0.123076350041
2016-07-10_3_05,2016-07-10,quinella,main,0.0887756713013
2016-07-10_3_05,2016-07-10,quinella,harville,0.126413520439
2016-07-10_3_05,2016-07-10,trio,main,0.0553286757567
2016-07-10_3_05,2016-07-10,trio,harville,0.187439408073
2016-07-15_2_03,2016-07-15,win,main,0.0756117815427
2016-07-15_2_03,2016-07-15,win,harville,5.72458747072e-17
2016-07-15_2_03,2016-07-15,exacta,main,0.0540911145673
2016-07-15_2_03,2016-07-15,exacta,harville,0.117433996787
2016-07-15_2_03,2016-07-15,quinella,main,0.0688997072414
2016-07-15_2_03,2016-07-15,quinella,harville,0.114380330871
2016-07-15_2_03,2016-07-15,trio,main,0.0344989685836
2016-07-15_2_03,2016-07-15,trio,harville,0.190391907184
2016-07-15_2_05,2016-07-15,win,main,0.114252629257
2016-07-15_2_05,2016-07-15,win,harville,1.19695919842e-16
2016-07-15_2_05,2016-07-15,exacta,main,0.104633167237
2016-07-15_2_05,2016-07-15,exacta,harville,0.137554648841
2016-07-15_2_05,2016-07-15,quinella,main,0.0955517306593
2016-07-15_2_05,2016-07-15,quinella,harville,0.0808911984767
2016-07-15_2_05,2016-07-15,trio,main,0.0511923305577
2016-07-15_2_05,2016-07-15,trio,harville,0.111223299139
2016-07-15_2_08,2016-07-15,win,main,0.18991827894
2016-07-15_2_08,2016-07-15,win,harville,6.07153216592e-17
2016-07-15_2_08,2016-07-15,exacta,main,0.113903526917
2016-07-15_2_08,2016-07-15,exacta,harville,0.212546412417
2016-07-15_2_08,2016-07-15,quinella,main,0.0901837822457
2016-07-15_2_08,2016-07-15,quinella,harville,0.206080387799
2016-07-15_2_08,2016-07-15,trio,main,0.107173224592
2016-07-15_2_08,2016-07-15,trio,harville,0.26165153874
2016-07-15_3_09,2016-07-15,win,main,0.0410826460824
2016-07-15_3_09,2016-07-15,win,harville,7.2858385991e-17
2016-07-15_3_09,2016-07-15,exacta,main,0.0560297045237
2016-07-15_3_09,2016-07-15,exacta,harville,0.109045400415
2016-07-15_3_09,2016-07-15,quinella,main,0.0743231264887
2016-07-15_3_09,2016-07-15,quinella,harville,0.111044727082
2016-07-15_3_09,2016-07-15,trio,main,0.0500635375432
2016-07-15_3_09,2016-07-15,trio,harville,0.173063857661
2016-07-16_2_01,2016-07-16,win,main,0.126703528305
2016-07-16_2_01,2016-07-16,win,harville,9.36750677027e-17
2016-07-16_2_01,2016-07-16,exacta,main,0.122033552483
2016-07-16_2_01,2016-07-16,exacta,harville,0.239155654413
2016-07-16_2_01,2016-07-16,quinella,main,0.0645684578553
2016-07-16_2_01,2016-07-16,quinella,harville,0.171940060926
2016-07-16_2_01,2016-07-16,trio,main,0.0779132825383
2016-07-16_2_01,2016-07-16,trio,harville,0.259262913717
2016-07-17_1_07,2016-07-17,win,main,0.0384624752119
2016-07-17_1_07,2016-07-17,win,harville,9.54097911787e-18
2016-07-17_1_07,2016-07-17,exacta,main,0.054259252337
2016-07-17_1_07,2016-07-17,exacta,harville,0.0962729549675
2016-07-17_1_07,2016-07-17,quinella,main,0.0523352075809
2016-07-17_1_07,2016-07-17,quinella,harville,0.0825346593429
2016-07-17_1_07,2016-07-17,trio,main,0.0205894577382
2016-07-17_1_07,2016-07-17,trio,harville,0.142479291041
2016-07-17_1_09,2016-07-17,win,main,0.0629133868198
2016-07-17_1_09,2016-07-17,win,harville,5.20417042793e-18
2016-07-17_1_09,2016-07-17,exacta,main,0.037728341578
2016-07-17_1_09,2016-07-17,exacta,harville,0.0795080291153
2016-07-17_1_09,2016-07-17,quinella,main,0.0705913873181
2016-07-17_1_09,2016-07-17,quinella,harville,0.0958030683848
2016-07-17_1_09,2016-07-17,trio,main,0.0260417204629
2016-07-17_1_09,2016-07-17,trio,harville,0.114973221664
2016-07-22_2_08,2016-07-22,win,main,0.403208403445
2016-07-22_2_08,2016-07-22,win,harville,2.60208521397e-17
2016-07-22_2_08,2016-07-22,exacta,main,0.144444515921
2016-07-22_2_08,2016-07-22,exacta,harville,0.469393511803
2016-07-22_2_08,2016-07-22,quinella,main,0.124093920059
2016-07-22_2_08,2016-07-22,quinella,harville,0.357095334305
2016-07-22_2_08,2016-07-22,trio,main,0.13095350469
2016-07-22_2_08,2016-07-22,trio,harville,0.298994777747
2016-07-22_3_09,2016-07-22,win,main,0.0865755422249
2016-07-22_3_09,2016-07-22,win,harville,6.33174068732e-17
2016-07-22_3_09,2016-07-22,exacta,main,0.0613517571487
2016-07-22_3_09,2016-07-22,exacta,harville,0.127044053426
2016-07-22_3_09,2016-07-22,quinella,main,0.0532169351885
2016-07-22_3_09,2016-07-22,quinella,harville,0.135446118289
2016-07-22_3_09,2016-07-22,trio,main,0.0338454916118
2016-07-22_3_09,2016-07-22,trio,harville,0.193737649794
2016-07-23_1_11,2016-07-23,win,main,0.0727860314886
2016-07-23_1_11,2016-07-23,win,harville,1.56125112838e-17
2016-07-23_1_11,2016-07-23,exacta,main,0.0469037146504
2016-07-23_1_11,2016-07-23,exacta,harville,0.1300808595
2016-07-23_1_11,2016-07-23,quinella,main,0.043058960091
2016-07-23_1_11,2016-07-23,quinella,harville,0.11517213884
2016-07-23_1_11,2016-07-23,trio,main,0.0475197093583
2016-07-23_1_11,2016-07-23,trio,harville,0.159515910971
2016-07-23_1_12,2016-07-23,win,main,0.041167339007
2016-07-23_1_12,2016-07-23,win,harville,5.89805981832e-17
2016-07-23_1_12,2016-07-23,exacta,main,0.0614174925838
2016-07-23_1_12,2016-07-23,exacta,harville,0.0788928254414
2016-07-23_1_12,2016-07-23,quinella,main,0.0646294690076
2016-07-23_1_12,2016-07-23,quinella,harville,0.0607749160571
2016-07-23_1_12,2016-07-23,trio,main,0.0356267390602
2016-07-23_1_12,2016-07-23,trio,harville,0.12056071105
2016-07-23_2_01,2016-07-23,win,main,0.0924167200288
2016-07-23_2_01,2016-07-23,win,harville,3.12250225676e-17
2016-07-23_2_01,2016-07-23,exacta,main,0.147462522652
2016-07-23_2_01,2016-07-23,exacta,harville,0.25150425395
2016-07-23_2_01,2016-07-23,quinella,main,0.115878109537
2016-07-23_2_01,2016-07-23,quinella,harville,0.197842584678
